#START7777
#--------------------------------------------------------------------------------------------------
#  CH_LOW : 하층 운고(m) : 7620m 이면 구름없음
#  CH_MID : 중층 운고(m)
#  CH_TOP : 상층 운고(m)
#  CA_TOT : 전운량(%)
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI,  STN,        LON.,       LAT., CH_LOW,CH_MID,CH_TOP,CA_TOT,=
#        KST,   ID,       (deg),      (deg),    (m),   (m),   (m),   1/8,=
202412151741,  272,128.51687622, 36.87182999,  1249,  7620,  7620, 7.0,=
202412151741,  273,128.14878845, 36.62726974,  4373,  7620,  7620, 6.0,=
202412151741,  276,129.04005432, 36.43510056,   357,  7620,  7620, 6.0,=
202412151741,  277,129.40925598, 36.53337097,  2371,  7620,  7620, 6.0,=
202412151741,  278,128.68864441, 36.35609818,  1072,  4446,  7620, 8.0,=
202412151741,  279,128.32055664, 36.13055038,  1066,  7620,  7620, 7.0,=
202412151741,  281,128.95140076, 35.97742081,  1074,  4357,  7620, 8.0,=
202412151741,  283,129.20123291, 35.81747055,   329,  7620,  7620, 8.0,=
202412151741,  284,127.90989685, 35.66738892,  1240,  7620,  7620, 7.0,=
202412151741,  285,128.16993713, 35.56504822,  1135,  5768,  7620, 8.0,=
202412151741,  288,128.74412537, 35.49147034,  1405,  7620,  7620, 2.0,=
202412151741,  289,127.87909698, 35.41299820,  1080,  7620,  7620, 8.0,=
202412151741,  294,128.60458374, 34.88817978,  1259,  7620,  7620, 1.0,=
202412151741,  295,127.92640686, 34.81661987,  1890,  7620,  7620, 8.0,=
202412151741,  296,128.96023560, 35.21778107,  7620,  7620,  7620, 1.0,=
#7777END
